elbo,elbo_var
-127.41277849150417,-5.172470369079502
-86.07882550684826,-0.9389314616859034
-110.92928276291265,-8.263659254494272
-103.63312811046931,-1.5014923089089451
-90.58641990430523,-4.416245082037124
-91.14336695693326,-2.666456911160268
-94.98147633715642,-2.091744557186702
-85.36470525876956,-9.90682223794497
-108.33405563911971,-2.6417748234570517
-88.93893411703442,-3.1106675216384456
-118.50594352961704,-5.900542535884654
-113.58485454260105,-12.602004240481188
-91.42634829983326,-3.5904077520898827
-49.96689238530482,-3.947475116431214
-109.93716227998596,-9.188133595899505
-91.99893595502452,-5.050393372446858
-65.76504582952546,-9.015272730577943
-137.6762806326831,-8.904756665265552
-133.1550971122516,-2.3171166552360902
-81.06662522684468,-4.768390609976257
-132.32985408044016,-6.900939679912626
-113.59134467581866,-5.939875690207068
-87.22629033207775,-5.991254256990349
-54.48129151460574,-1.660344843773117
-111.2248909521783,-3.5466205910526387
-111.30516802372718,-5.0533179031658415
-132.4094238189778,-5.126176760040612
-121.61600465948923,-2.886142955502555
-131.97323004794134,-13.704414264913202
-140.60936913603382,-21.114447573778186
-101.725555902588,-10.600037328190862
-109.37030588864003,-5.967105274499062
-110.25466826331431,-5.834838188203781
-89.77034322671834,-5.7381677816190795
-91.97336654628816,-5.891359802071245
-96.74348716121177,-7.199412598777332
-112.14872336064784,-5.2475362361269235
-111.9018722351043,-11.77579390056647
-118.82865836614218,-2.3526034163025913
-61.799059721274375,-8.607213592838207
-80.35124143161927,-1.9058049449854009
-123.65673095731901,-6.113309105118121
-123.37709081494148,-1.6042274261979197
-89.0368210761048,-7.879070827006462
-70.61384746987747,-4.368615295573086
-122.30172175939683,-2.2276689510749077
-129.77557882767707,-3.4875291191996824
-54.56312031865911,-6.490520387773749
-116.80606026004307,-5.77828481848527
-110.01092145212041,-1.9217258780615565
-49.5597126857042,-1.9885243628272404
-76.11910722403724,-2.0104707429136845
-121.40987229922867,-0.9622233003007958
-93.18343803221858,-6.689087515625161
-104.07869391749374,-1.3046862804116441
-112.78018097665297,-3.7118998517530244
-92.13248342954661,-2.951174956267117
-109.93220324713582,-3.8870366323279137
-117.3156524661341,-2.858955196957313
-157.77795375898614,-7.06305246344537
-112.78004408827395,-3.3671483455853837
-107.30832495828736,-4.3878957501047315
-92.20152314539745,-2.3930457386872512
-126.72807757575521,-3.485144946710433
-124.07782377895411,-8.744983910384338
-87.95965908091416,-1.3940798754689487
-93.7077832430614,-6.676689781867232
-112.16943947216019,-3.5045456260725967
-127.07227007341719,-6.360226002383048
-79.45996335157504,-5.723950102939321
-53.38641859479353,-7.486258728086467
-103.46467077437455,-5.414008577596655
-112.22125210107006,-6.37344799723733
-129.67971478146222,-11.941110993496055
-101.68067774981212,-6.498071116637217
-113.22581342481715,-5.432186596162799
-101.4226717336257,-15.471928297645032
-114.88973412895824,-5.888287688596739
-109.04147391760779,-6.429071725553367
-115.11117959044181,-6.339032445961099
-112.47142908218187,-3.592543773345102
-125.616673069889,-3.491516840236851
-87.09048829300058,-2.056552941756668
-128.29813409587433,-5.641945402447393
-108.69485045026465,-6.413559359849551
-157.962334358201,-16.333048272841378
-89.57214554084798,-1.5253104257963885
-72.1222905270983,-2.6856291288269563
-124.22969753886952,-7.841708683351125
-151.00789968877805,-12.068242435506058
-64.22097842955861,-4.172073263478009
-104.16169131409643,-2.106032539576719
-140.22321067977265,-6.5783537466948285
-128.21121984133816,-3.8511869040544298
-118.48112923453772,-3.089116823081679
-87.76667707307452,-9.229186919452035
-94.01302331866655,-3.0286622466966135
-73.48015683775327,-4.888808462117327
-120.46793387142112,-8.439649064785163
-119.8554299286129,-6.650128377871285
-97.45374832019252,-5.449524351860955
-130.33914158517115,-3.721574567115491
-92.72207927884021,-6.049324239352862
-111.50801108318171,-5.228355633889567
-114.34778621336744,-7.218892855009372
-138.8370630143685,-4.791861323088013
-83.9073485264224,-3.2766134446359
-125.44605764023689,-3.1079544295984984
-51.746024144238476,-3.978850810243235
-51.45612140644709,-2.221658878260509
-90.92563865009707,-4.670296739874779
-112.02122361535791,-1.450058015891887
-114.53193439564615,-2.215051289091554
-107.15072514506433,-2.039931799972869
-103.0090555808107,-7.816999231214648
-52.91976445877046,-8.466646166421489
-147.62354729590118,-12.904630161135184
-107.74773525346691,-10.723918686680106
-93.83609941108664,-2.0580728671792694
-82.99550705330638,-1.792678379847234
-119.51744248757231,-1.854627628578908
-112.6050282080561,-33.13224130357544
-128.97623393759264,-8.874948293342465
-149.50665340920182,-4.134852836711939
-82.75736853201559,-5.23631215109177
-100.49070540028013,-10.21650400215683
-101.30129852720222,-3.3691159988292076
-79.72742995857564,-5.110678015484402
-87.6292217407284,-1.1205664133062279
-52.4529420635536,-6.835709511701346
-105.13380356223462,-12.276948967654723
-101.35181995613954,-5.245177750576957
-120.7101094621616,-2.5104862622129196
-124.90335168725554,-0.6711049068957995
-103.83142020135504,-1.6185899340600542
-128.38067499764333,-12.674203276829282
-101.00345371592621,-3.630726146573701
-95.60064926904373,-3.5283532070299763
-120.60745947191347,-6.911728439824981
-99.04193016236175,-6.2391177472675015
-84.3753976608829,-1.6193005756748253
-90.32934028061698,-3.151788784750652
-116.38871097450095,-9.238678024420073
-85.90671810561166,-2.775603557092704
-90.12587673986603,-4.827672505015345
-150.312279338133,-6.046135854743648
-81.03122356256148,-2.3008034701645714
-120.73619894951997,-4.631217097966048
-55.23481323625934,-6.001027462386292
-51.609942813008765,-2.7543852712424495
-95.21015370575991,-7.1423399656730515
-150.0324413182247,-43.08550974882328
-76.75397295219688,-3.1907869726725457
-111.92693970345692,-3.499474043452155
-56.6103760018315,-5.68479316716775
-110.61981329175205,-4.616439161249489
-127.1016382485277,-9.399069026183653
-132.03953083369083,-9.612217527645656
-84.27671524266516,-2.5350412788539307
-104.71988250041026,-4.982179821756298
-108.59730632634891,-3.105214277900741
-104.38154858217456,-1.796741176254043
-95.31840755057664,-1.8450852564559388
-112.61274996195385,-4.4749276444977575
-125.69433276913418,-9.994590543675251
-108.48310726789435,-1.8953863355130356
-117.4366373205927,-7.012566637475634
-109.03310361019061,-11.450198332492171
-103.37059220328064,-2.654012507983483
-99.34434640157346,-5.359076741151138
-91.73284472774087,-3.671458201248473
-108.55130790390218,-5.097567545255143
-125.96959078708319,-0.8876731520385063
-109.6060169909889,-14.706580965738437
-108.56869784879807,-2.598988969327975
-89.66917534071557,-4.622594187150046
-95.47576764965919,-4.283184575025917
-106.48803826321789,-1.7396948154109806
-131.90818629403367,-3.296271924553375
-104.12761902072162,-4.45835714165088
-117.14015183974928,-4.60980515670135
-107.70302792783478,-9.485955039792708
-116.62077489481267,-10.254695117331003
-87.8330514023585,-3.9131968570272386
-55.201988436351556,-3.114395797012699
-103.94245140405643,-10.166829035222918
-130.59132710423444,-11.088731125681784
-107.90633328910832,-12.475922473138432
-99.78951693629524,-4.639806719126856
-86.19492297969697,-6.829542870515143
-67.39874180682793,-12.34014715256509
-141.65979831582223,-11.45966703890162
-80.2955454084983,-4.31635290604882
-81.74898805419454,-2.5251194105276253
-60.99447316889379,-2.4137440801462
-89.96598744326279,-3.3312927834959236
-61.90341907072962,-9.441986410094238
-59.83431210038384,-5.030735968822721
-111.04362310284439,-2.5968296810236415
-107.05370189904167,-9.98237231690895
-110.63036331323184,-14.099353656839973
-93.27425389858824,-10.163555512040618
-82.3990511062544,-3.009699159821487
-88.22867440147678,-2.4862200357601574
-110.6292979849313,-2.034570948850565
-59.48482058631242,-1.8851696208692117
-87.22623594227076,-8.159186651542834
-112.91139066910222,-4.967723959063711
-87.27441085012617,-5.084616972172864
-75.76250882430921,-15.40427957829412
-100.50348917389817,-6.881873689071858
-101.83673643795923,-1.8519435554965986
-88.88844181223986,-2.341276841146999
-94.64766068863831,-5.650135060004318
-129.535995381639,-5.157436455487432
-89.10479922389267,-1.8021621071400804
-96.03888217976815,-2.480050591449745
-140.90138858804045,-10.744173626425857
-92.76495094184911,-6.875297382591334
-127.96085925074495,-3.0370559879409633
-123.81597843478788,-4.8497923589674565
-49.945686377034534,-6.580099367261163
-89.05468486007146,-0.9830800816111596
-120.63117067725574,-7.643955678846178
-131.43143760058814,-15.18014143692469
-152.9939262855945,-2.3493996756568976
-83.21892385150292,-4.5145831345515095
-90.66660391128804,-2.2026665856370125
-79.65171957288449,-5.525184495525669
-136.73846696223086,-8.059548373939055
-152.67431941409131,-15.20388617461372
-123.02299742655273,-5.468690623260479
-112.46916754200052,-4.1319378472946635
-74.8525991135416,-4.820453883511949
-96.2069388035716,-6.56140693736771
-109.92047415536855,-4.925589107970047
-57.235949293234206,-6.859453877917867
-55.08523456750376,-1.6096340557311355
-114.45546334069469,-1.5070912849625753
-158.03603536638076,-10.535476100967609
-90.04644100445749,-3.0716974425648407
-90.85503513553958,-2.0359867616998306
-107.54058035112563,-7.199979736927667
-156.5072874360773,-13.948049214994443
-119.28131867015269,-5.896465216326898
-66.64592187400305,-2.7992227966684613
-112.4786758752089,-5.261817899242546
-56.905121413040824,-1.0126233687078052
-98.8453423840768,-7.837561194650956
-115.44672403762166,-5.55169414325853
-88.1398111955399,-2.60750700339291
-86.49431018229042,-6.001258488035519
-86.02888674996717,-2.472072123123277
-101.7254084888248,-6.545537295632745
-122.45776051048932,-5.261161752098025
-76.35012217475983,-7.090091521697989
-96.10723166040286,-1.9253700848550181
-111.70497383015339,-6.560319252368741
-89.28573633693381,-2.363165791410646
-85.89032127582135,-2.185693229231284
-94.14128644585126,-2.7318012402998075
-84.26449228515,-12.339953957000485
-81.64566516730522,-0.9570542262125321
-113.8976937108687,-8.643188141547032
-132.38954353173705,-2.3790820774020593
-108.73712528976053,-9.643137723426243
-114.92879657416687,-2.3278644592764146
-89.29927275340796,-2.334692756862945
-114.62168037251541,-5.1190625817241395
-102.07150297351193,-2.63843841846465
-99.64930714915724,-3.955137532218396
-137.58864836675085,-3.0320532549136803
-110.53437006950278,-7.659186633401573
-114.07264645574978,-2.624457067187416
-114.7727220627587,-3.093204239816969
-84.18774535919238,-2.8184473324310724
-110.48798976493595,-3.4346774054129305
-96.65095601608125,-10.540853019781515
-124.33652058803828,-4.473134039588725
-151.72086125173297,-15.415829099493497
-79.98194345712531,-3.771332966087608
-100.00022637342616,-5.975289258627381
-58.534458419252786,-5.8342552079095995
-101.63231720874566,-3.013182165570762
-112.51497946395463,-1.8922257649048992
-118.25332806060966,-3.142869070923065
-61.90755731495807,-3.2889282505740676
-119.1240553279294,-4.137234059450808
-99.52673811980048,-4.298936452682293
-58.29914810456853,-3.2863147452143555
-145.31758648766868,-6.524668178623846
-150.697646424232,-10.380272978691957
-108.17074113298392,-3.865071491459445
-51.186452426797175,-2.409553947733199
-55.56015919826572,-2.010393317090321
-120.02403362715678,-2.75053106309879
-114.32991160412317,-4.285814774915714
-117.12056279714858,-14.060702499883384
-110.05238565005462,-2.630738235800857
-110.51795242869555,-3.7327820255374533
-103.21303075484363,-3.481972189045694
-146.148567946249,-17.310660558377677
-94.5341553714726,-7.304091571788258
-119.73460472424463,-2.15173833368998
-116.86223335675282,-2.455463333284271
-53.6137012812068,-1.396906113719252
-102.82973691531738,-4.837640645176517
-123.4099451944225,-11.767565519702098
-139.46459974544956,-6.618884053155943
-81.70757164603074,-10.675125642844229
-89.29034378888771,-3.4009071663392656
-101.21266474255475,-1.457599617320807
-117.97835537584831,-4.341606030077238
-110.29698016749184,-7.037540234638217
-59.07111865283728,-2.606681937039775
-133.4066951862269,-7.155957574447793
-138.7626649452772,-5.47455844748158
-95.14440022484789,-8.3036543208017
-106.97722130598314,-4.102862950008904
-113.79745134193598,-6.125296545649459
-107.94861226445744,-1.7659628120856665
-85.44047711184855,-4.000561435227901
-121.06666051054222,-3.455868749315366
-51.764978390152315,-0.9658602663426525
-136.0063949540136,-6.573560988388904
-127.51681393941335,-6.6071798374200545
-110.24420175526797,-3.281925655745531
-147.45962739666254,-5.021571387698078
-119.05801281008877,-3.697502222547598
-112.28028860034061,-2.1715417973234774
-71.74451947669613,-5.508630978589645
-71.54646332587774,-8.17360824390742
-126.50567806153936,-6.487967377462382
-127.08920612232676,-14.60191314118911
-142.41739399051897,-7.380210981427426
-114.9232999782603,-8.262781500384179
-96.23041729382035,-1.6828616703503856
-101.97797202232955,-2.739217489590507
-128.10912969360777,-5.749033718710447
-116.44827160921034,-8.838200460148565
-108.51258378066531,-2.7075579340582028
-88.57716203683147,-1.2820739382402737
-103.44401259351132,-5.6970045622292425
-154.8037494585443,-4.621122902447702
-86.25737133346303,-2.8924805271404015
-138.83998697039686,-6.2425301307029955
-60.59624534177549,-3.8138795404949613
-64.93781567979863,-5.223131607374259
-137.47368619975634,-4.806532713130155
-51.88943462882635,-2.054179054769092
-94.50618022191554,-4.686729280199789
-110.71626502093835,-10.727036082996024
-99.5130349495799,-3.375935504408719
-98.57625554183794,-2.9727334537673737
-117.19407414737907,-2.3969162389700114
-159.16124368742535,-4.82967559193877
-152.54067338564192,-14.484002286860576
-115.51941139489688,-4.795893577722889
-112.98829923937409,-1.0706101189190083
-82.9296035421911,-3.706876461019241
-114.2249178347613,-3.1794465977565
-86.85354503170393,-3.3408841417584196
-96.58560462421194,-3.2584985290892154
-134.23204041868348,-9.335326403796849
-108.26709625209537,-4.258037366234685
-123.3650416020642,-1.5192246817907549
-111.97406304371026,-3.5702765599436734
-143.1317426427015,-9.651199995827106
-94.57438024813146,-3.994573612937856
-113.24383384398816,-4.915013982979898
-124.85859623060976,-9.423914074268678
-134.42717396564586,-4.192017194482797
-78.51187075337215,-1.467531816951745
-104.3886116358046,-8.055180494839469
-75.52581867619307,-5.70731252614387
-106.82274740879751,-4.236536228195853
-106.98651352447328,-2.9385007769960447
-52.77015993459485,-3.7690846772859294
-131.63596608455424,-3.1373303370690033
-116.51639270278245,-3.305988783025106
-109.46105282302663,-2.9558583505935347
-116.82233119773207,-7.8269523177727045
-96.39429971131925,-6.276851270696408
-144.9924719181518,-5.426035462581942
-112.15657986758464,-5.618731584780927
-115.51899483300616,-1.9980643068513102
-106.23259337502765,-4.527336626154577
-143.13281800313405,-12.314571193685588
-127.96483465549014,-4.571490376341376
-90.59295105933339,-3.354296355760054
-142.7434762072782,-8.77334387316397
-85.32748921976744,-5.77693189245424
-67.97558940657694,-6.468282286018638
-137.3761577237018,-6.013463313042985
-125.4552802298902,-5.845618244101091
-61.3501180113711,-4.310283640482092
-138.25371483989989,-1.7293833419765285
-108.04064866375234,-12.264339080745472
-129.5976238581535,-6.884873247005793
-78.13596806066033,-8.404160823467015
-137.2875589289319,-12.197392575637828
-99.7652514986401,-4.351152487314829
-144.7925900603072,-5.517268522110782
-97.2096387219322,-6.266478559574435
-127.92499667461347,-10.401643411463194
-85.13936113291261,-2.3341777142298645
-85.7947428732837,-1.94947877872097
-131.16536672018714,-3.1024456965995295
-119.99493661837136,-21.8530366833826
-113.58488916639084,-6.339472147983211
-113.27161099425255,-1.8033389759357084
-53.97278263305477,-5.397908002883158
-58.666389469578526,-1.893928685573312
-85.65303052575283,-0.886418928909855
-108.68149690514355,-2.221530142787723
-101.23027899038196,-9.193571139812095
-118.40692217907866,-3.726648486924624
-111.09087824416808,-5.284344078234479
-101.84375702937864,-4.864499699577221
-97.08874472504162,-6.2259771190063615
-130.43778711323347,-5.197245355773557
-110.26901152600843,-2.0932171709207017
-94.84545546670725,-3.4175869190738695
-111.65019821477048,-6.097004542177017
-92.49704907791192,-6.653185493644937
-88.06943441814303,-6.905581221585029
-67.45049535705677,-2.3328358998716094
-83.91793254345137,-5.046588441278199
-94.94733325459788,-8.787677125866326
-107.61649813589241,-4.293056291174896
-143.40570280795004,-16.24510636682716
-110.50364235019231,-12.395743074845722
-65.03698534974724,-6.096062694770932
-118.87713604224967,-2.3975869370047516
-107.96698606207667,-7.003447040616984
-123.39665840809208,-3.3682037145011425
-122.66912425872084,-4.715677540730753
-115.91414734683653,-4.15952180563173
-103.23497610452165,-5.142537259083842
-75.75340051329312,-3.63379908005877
-106.02390359639213,-4.4491800572442415
-122.49831752703403,-6.61606626646834
-103.0679275815108,-3.5630404667406412
-52.83711090549407,-4.5457010270189695
-137.18586013934043,-3.6275027591623914
-130.6395537223572,-10.335960050101539
-133.62844751076443,-6.841862132399193
-109.93200866558436,-3.584090518732653
-66.55668573632946,-6.19266992477515
-130.23709939945644,-2.027654616423017
-82.3059092802084,-10.661869677032271
-100.84039542702048,-4.546230377660213
-120.80799613303168,-14.06307865332799
-116.00726960766013,-1.605600112966648
-133.39002172599118,-5.016165762413247
-99.86758146759648,-3.7687463622647632
-88.41022544542432,-1.3563217943215853
-55.075176727682,-2.148795278285649
-119.31051512321118,-6.5394378142612535
-121.8289347307182,-6.817736609076584
-104.79314355704174,-2.680287417052488
-154.22321904721252,-10.653758702751654
-105.782580221452,-6.6590635321746605
-89.79225018059881,-4.731659242368888
-98.65786794698136,-5.537070920021269
-132.0278301293004,-8.431745163751593
-147.37151055841335,-5.756810890800458
-129.34029750126672,-7.471885243004534
-122.18062912111247,-6.042823888821344
-91.46970219265044,-8.002912918351752
-110.72418124248264,-9.023136105119976
-104.02467884137059,-7.876360195598656
-148.16438170766992,-2.7492173196231278
-64.27873757498952,-8.477549724033848
-145.65775627368978,-19.54986131403529
-63.285107335230194,-1.0547160692524065
-72.2574586085286,-3.270230996059257
-50.127381664993905,-2.0644052848500287
-105.35036591248087,-1.688153540631261
-104.58527058078529,-3.785045291326065
-88.04009508403612,-12.067197321541366
-120.48765287923825,-5.772794346379005
-122.94634231967922,-6.556596351337294
-82.37151980433478,-5.500883047521595
-132.39506215010766,-7.9925419928510815
-87.26600832538111,-4.773646542353207
-107.92583141528216,-5.374779459565851
-51.95477624077292,-3.60045635213795
-107.79042945512857,-5.9922902769429
-103.86552543134776,-2.2740253208312886
-82.85467198423805,-1.6167498650699388
-86.99880027418772,-3.7840439831807493
-100.97205261384427,-5.432761036035199
-85.46026127530541,-9.00404496556746
-117.29077142404388,-2.1082584765366783
-104.82860223631997,-6.409796690547498
-112.62017440806773,-9.662765605118453
-139.55687385245926,-5.9383666343423585
-120.46892920868576,-2.5119563639885816
-90.94605843623043,-1.554525771029927
-110.02113532892777,-2.087372186068326
-113.16515227762406,-5.835593938428149
-111.940020687145,-14.054418313062946
-117.74762774078243,-3.8408160270115936
-138.1443423514632,-17.052025508132076
-100.71477662601067,-1.4198618749064869
-100.73105980179297,-7.515395115988211
-110.09473626695686,-4.659501007038347
-101.72973652771377,-3.2120557553629414
-185.29791234366448,-16.800344047883243
-64.66324665383465,-1.158121522582649
-90.89294721825195,-3.0562110445597264
-115.8286521318502,-5.064468694836712
-99.64484238486979,-3.0220064587236664
-103.00623254397586,-3.7784530134523697
-61.16021992278784,-4.877641289695134
-104.19254325091251,-6.030421084742893
-49.521714695549484,-1.7122053688152217
-116.21572767906275,-5.289018564947536
-114.57107763958484,-6.350796045423281
-104.46080078557938,-9.067455229819505
-101.352060202821,-2.4601967700804894
-84.3299612972582,-3.8895783897141802
-100.40261647978967,-5.99906439788559
-100.69132776461315,-5.116971985142984
-87.80472991783716,-3.5532068127781935
-86.80862381536814,-1.3316913369578838
-107.69149726010767,-2.5911272847990023
-109.41862632491559,-4.508845992080257
-112.05328335084667,-7.348710817265906
-62.72641085553586,-2.3062267039215874
-107.57833610845253,-2.5987801678669147
-111.22328754377367,-3.492753964920238
-121.97191688595981,-10.93779262832226
-100.82986485879051,-3.6695758691253832
-95.21544428636267,-1.4048647858156507
-113.86616865885826,-10.322613720175466
-59.010219644792514,-3.694178905858077
-130.63346179084226,-13.56565486778985
-116.64389671098758,-8.93386819930358
-104.24019389036152,-3.50724653612699
-112.6179929369803,-3.555169216255741
-91.87541931167162,-2.7865174722893267
-174.69424990341378,-8.946066953061557
-109.7776323460339,-4.016978756363675
-107.58497239437587,-3.736176057978222
-82.99956608824516,-1.5721765406312658
-104.3042797364336,-2.8184956122197624
-115.89300256982796,-2.049758919111179
-55.01719118662598,-3.0150981086973605
-67.870980127792,-2.388255045116351
-112.26600216725058,-3.256119871994902
-122.98546855261563,-4.459530175046824
-110.92050461543201,-9.08538178430076
-117.50691865979431,-24.728383218577108
-123.39605373997934,-11.869331771312796
-124.29686809663485,-4.620947698051849
-93.5579299295045,-5.159781315108748
-129.01831419387764,-11.415648191880353
-95.10371201088178,-4.878870748691545
-104.0186039615777,-4.201960955477431
-149.7803281125893,-4.392160336415088
-92.03971634310754,-4.5149848917332935
-81.12123483526926,-2.7227658166917657
-119.55607820201595,-2.8397236797582774
-114.43572009638127,-2.897613022580393
-86.87382820024098,-3.836501588899523
-69.84613727971957,-4.806019302420098
-120.06062101063318,-11.614043228988661
-119.65407441927687,-9.243314958336411
-106.0104247237704,-4.850439285880808
-118.90724831101289,-6.680161297608548
-114.01734632716544,-7.920419508694447
-147.60684629895718,-5.548417190846517
-100.60567913361444,-6.423208283738777
-129.5410150828335,-17.299933606819913
-125.64673847873487,-3.4634160707384
-56.55130230036602,-5.824163419056863
-127.65687970469472,-3.6591104119306297
-110.14406532919834,-3.736274010360143
-96.35602142563921,-4.451227942802529
-106.76573310517044,-5.860017302486778
-110.07892447460608,-2.578323910465116
-94.96592990857759,-3.098410392425893
-109.452276269066,-1.6497990000658258
-81.66698528816565,-5.826289440693739
-60.494247279238785,-7.032579247796618
-112.44705860497085,-7.8536012533351265
-118.71362720750318,-5.3570482859474104
-89.82352904043324,-4.31792165306848
-115.21757822480168,-1.889095466642109
-108.07866562316309,-4.062276144605505
-98.12002154284494,-5.2144658495750935
-80.9043177798867,-3.1468780880417224
-99.14611724784923,-4.725112082666015
-138.71944120476797,-14.10930433613723
-115.30361135442291,-2.726738011245579
-137.44416946939913,-17.468977174927335
-126.27728109145596,-4.1026734786694075
-126.86466571096831,-5.284917432612969
-106.83831334711351,-2.4967297162568345
-102.51845332811747,-2.4754320139122004
-100.10665426905557,-9.666970895277721
-112.51057964598988,-6.959067737224727
