elbo,elbo_var
-112.82245791035507,-3.767916819346312
-107.9856853381065,-12.062811981975614
-112.74668137073942,-8.077633439583435
-89.64869285262964,-3.6973021851262677
-82.00892560091907,-4.993883887524189
-90.72127014862535,-1.030676105487729
-111.37560787355044,-4.9426834150304
-57.02771053023646,-2.7620646109389475
-91.42521585410583,-3.3470697147311563
-114.07439888674514,-4.659874018630266
-87.94460649283333,-2.853544468714623
-76.39132994729192,-16.072440170120597
-96.15733526574573,-2.7010143370465833
-102.29702330235705,-8.638192028792073
-87.14717282043574,-4.853792574339485
-91.72818541860845,-9.591114499021508
-126.15467372650846,-5.8852098745449855
-91.62822848565085,-2.9008010567153786
-98.49680125861872,-2.9588360025915112
-134.08001810077099,-11.280054902756815
-86.42859723049057,-4.180357943246489
-126.98476494649144,-6.616637297472412
-123.89964545814355,-9.892617506680697
-49.91590583569321,-5.668321143672339
-88.3615082536884,-1.4441194266316453
-114.00408540833648,-6.185221430614032
-130.5436371710806,-5.973662184003792
-160.6269463033263,-18.639597204015068
-83.76801624119236,-3.5988317157703915
-92.60654150298433,-5.711274125337964
-79.96773073203858,-2.4019457097185613
-134.29661503013506,-17.036202533082854
-168.41579181618448,-78.32528949561396
-122.9997637322455,-6.8600625791998215
-115.3005843051781,-3.64284965514037
-76.12103275204068,-3.7282117597004825
-95.74224900018034,-3.103473681284609
-110.77573304626588,-5.918357189101674
-59.853754650776764,-6.318371798054555
-53.01899288916164,-1.1891004981245425
-117.22926465573072,-9.389364097070748
-149.93651547369285,-8.263797387668044
-92.56430877247796,-2.9769226579957886
-91.1559518629485,-6.235120789912532
-107.38041006590554,-5.080707852782596
-158.6348290597923,-13.512823050288853
-123.08690330963685,-4.3277941919037275
-66.16206103393525,-4.169489809378429
-113.9222872864908,-2.97046307000383
-55.71811968615174,-4.264180408940596
-100.650266884899,-3.164108114937635
-117.20651954335209,-12.651631919355717
-87.61084585195717,-4.174140139652186
-84.7842773795205,-3.1228575326919046
-83.27505290295713,-3.6560058322921005
-97.36483555474013,-6.098052739178829
-123.85154345469036,-5.619941086675409
-75.06988411250815,-6.107711936338309
-96.76705108048581,-4.490038145820898
-110.23020547429587,-3.126901848278851
-89.6784272973906,-2.753096269897942
-88.47444059259934,-5.818463162115456
-90.37008191937376,-2.4464004717359664
-84.49123008638398,-2.906654753158522
-80.6242381491933,-0.5688348579145137
-116.09927101862448,-10.213545978839157
-130.54658784840103,-6.367586635211737
-110.04448598777331,-4.841210713979903
-115.14228438417686,-1.3493630411460786
-84.18895180576126,-2.0814019057610644
-115.51966030204915,-6.1448836453834454
-96.85848553210461,-3.7288494716517104
-98.98937663996885,-3.3032311169163995
-136.86947731528772,-7.41169045033776
-104.49796241891903,-1.8955847155743275
-124.65965131334863,-6.0380960062180185
-113.49699232695119,-12.562259308707446
-86.23560897103928,-5.3235093200075205
-115.43737387692539,-13.901990980253016
-94.09778252731769,-5.939794953940974
-129.28730997480363,-6.46258915901336
-150.71713047770953,-4.612486187171106
-82.68619894870257,-1.8704985017177616
-102.27396310260673,-3.1467840366363826
-57.665080895277725,-1.9750295757728478
-100.29849517017567,-5.678687747635051
-113.88358069276018,-6.629281369476916
-118.60578026952234,-6.542059317464639
-63.21262644721523,-4.887157681237546
-113.88376669140789,-10.543538200478993
-104.15409116049045,-8.702179188894515
-60.68309950036761,-3.368082792246054
-145.6496305832483,-4.794090372123036
-153.48496544859375,-6.981603513419778
-112.07787519784796,-7.153603280514151
-52.97492396146347,-5.319096334265414
-57.82521243017303,-3.6167209994846226
-118.54032880905746,-7.634514925196062
-115.5528871368818,-9.555940884982908
-116.26840342631743,-4.476409997633156
-108.23908782811459,-5.839478865437393
-109.24686003009816,-1.89290834251772
-101.88389774329656,-5.297678186158768
-145.62860490052714,-19.322471457346907
-93.37571934974186,-2.3759285294603396
-120.98017480918413,-2.7796139670561915
-118.25056082606446,-12.812191871229015
-53.51389960099839,-5.948229029255092
-104.75715349873815,-4.62669422951061
-119.83171672334221,-12.810134872273501
-146.3388386125177,-21.985448870373233
-78.30040166359221,-4.069390591036044
-90.05742115848957,-1.5266794964159125
-100.53440743496012,-1.6083748486123486
-116.51642402115263,-4.530209161955303
-112.91183574149709,-1.8238118565681676
-58.09680886958029,-3.5950913647853247
-134.49055381058616,-8.99585884720065
-137.58029763198294,-18.18954369203346
-99.10246814058864,-11.178475824594337
-106.72987238886179,-5.4573900841880505
-111.87769727519346,-4.010329654791893
-109.34942461031034,-8.250770216031677
-89.96918816882011,-8.384875904895598
-128.37801862065925,-16.34432402595815
-52.70914671790719,-4.642430257327713
-134.2682436827762,-1.8110195110559992
-133.01881236651084,-1.6186039006890915
-112.46587026792973,-5.179374364764692
-154.7624120340213,-13.532076557329033
-120.92545228866867,-8.429005015039415
-113.56135067975443,-2.1913158131866095
-68.87222573092419,-3.129659976442865
-69.8153591646684,-3.3365871094925232
-123.34400469794284,-3.1076411927139365
-124.93196226548403,-1.638276150367372
-142.92679783627594,-6.800538019906207
-116.08250077903138,-9.115495441664391
-102.66003553018844,-5.346564973721382
-103.61331858692941,-0.8128608281506461
-128.86813249562434,-11.410508733363498
-112.42911833876028,-20.033432603282893
-104.97075862176122,-6.019649629359228
-88.61010979862822,-4.832611642025508
-100.87598308175312,-3.86179354566434
-153.20032748703022,-10.685760176146125
-85.02518947108747,-3.342575814746292
-134.9661806683609,-5.810177430922967
-63.53093900007322,-4.29462775718199
-69.28575011606792,-4.899543886836697
-140.1266644932519,-3.0194426395241245
-52.632685721978326,-3.3398398995192107
-97.97326097130396,-10.756215933297106
-114.64421795584533,-4.697650120385309
-102.33695136635438,-3.184720450813989
-104.37372048127905,-4.188263853736582
-117.72274616216009,-3.7818869208865604
-164.0470100745905,-9.017531546766913
-154.74143263614127,-14.51190955441105
-115.38625786429841,-0.6512526637708436
-112.73858732050604,-2.7886155497011487
-85.10294080339216,-4.201216856994023
-112.52004623881788,-5.4939867969156575
-86.40675870862522,-8.25963423986558
-100.28951725820023,-5.00906190522017
-136.7341350662079,-9.240808611055662
-110.3893220438075,-3.733821875716032
-130.29691723454488,-17.179989935184135
-107.36082376068009,-3.924054307170342
-140.48703330235492,-21.48407722843276
-99.07518839537536,-5.061617668856488
-118.85133993655494,-7.938216138805463
-123.88723327988215,-4.5556683437020435
-130.3414005549388,-2.2605612802917796
-79.61332152021515,-4.260405036731066
-103.43781737756221,-1.3277161491594298
-72.98831000020627,-1.3973554039647245
-109.56387337976845,-11.311748291060752
-105.15462074697393,-4.301141158354721
-53.319183916763144,-0.7233731859925837
-139.41272618852474,-10.70045316135365
-121.76133114265582,-5.206867488103227
-113.85698112442763,-4.343441798212954
-121.93788933143365,-7.654313988253291
-96.10066979551749,-7.672960817999812
-142.17658489315454,-9.926925875224118
-111.50999326145876,-11.227619604412487
-118.66178951684714,-8.14593138501806
-103.09841999081648,-2.5878348663811703
-140.65719955558382,-5.888726948580783
-123.70575294756514,-3.6724717263613025
-87.83842694150562,-1.5850769418218298
-141.5421845358202,-4.690292875379821
-81.32116666793412,-3.0860665092052617
-67.05724086414713,-5.141266153598304
-138.00686627621457,-3.8768529356296386
-125.92603096092519,-13.994201521864705
-59.02220004066951,-1.3630130371463782
-140.1203191475198,-8.26656471774753
-115.37038248218877,-19.220573276363766
-128.28508023203608,-6.509934099751522
-77.93581032410412,-2.62048250687301
-137.6232855166019,-16.469337007206
-96.95833234260077,-6.306530485143892
-138.17278765244805,-9.072713573828404
-97.89216706176109,-8.7840511090414
-129.08776096408548,-7.33237603507951
-83.72519444727462,-2.760227523611074
-87.40796699386692,-1.9130160483442684
-134.43717226675406,-10.425689418441955
-122.014279586463,-10.959257765074987
-121.79015690210754,-44.354138598307344
-113.5585891337377,-5.288957549758961
-51.08991838690103,-3.4777155426856066
-59.29221952257444,-7.542388481808974
-88.47859216662565,-10.79245458603673
-111.95524982966298,-5.615477519869234
-96.06228512302907,-2.1192184290086087
-115.57615734514648,-7.836374957436135
-115.02908148051016,-9.357754671021727
-108.6896264413915,-5.0736872404134115
-98.46195505231057,-2.6916673142479004
-123.34545958314466,-11.582213856586973
-108.25697278228239,-9.049892304549212
-97.93148751391276,-4.828628195146377
-114.69152656062943,-4.553398199915779
-92.3728610266022,-5.725934019198897
-87.85084047595879,-3.3811041476619126
-73.21472597978087,-7.952346069257555
-84.27313145785173,-12.374836144952546
-89.06658637400324,-0.812806319903298
-107.4792823381438,-2.5488558747559917
-144.74251905757993,-7.738138512238793
-109.96336535389116,-4.501688832354457
-64.5416447290529,-3.9168786095242334
-117.84294552112327,-4.379631676013885
-104.31833052868333,-4.101606623759196
-124.5416435924912,-6.903563435966166
-122.25599905802176,-4.628857444940066
-115.74850263344143,-8.138238281508132
-104.15455303618248,-6.476238509218459
-75.51940120325236,-2.958601387096143
-101.82721529820246,-1.5406060764835028
-122.98644225401775,-5.953156073329281
-101.74845039898337,-3.2891866697038665
-52.840692539086085,-3.2437878397852256
-139.4296561097949,-1.1614829026312203
-133.2290033492235,-6.129484985984119
-132.95563300034453,-3.627351400090057
-105.8263671494348,-11.728012335177388
-66.42406784281087,-3.0085692932819894
-128.8716107437137,-4.1492448617472535
-80.81467466644905,-2.8098616461825903
-103.95787523245727,-3.8342084513351296
-123.48081266153218,-4.608652138342547
-117.23192866069246,-3.86117405111769
-133.84405990189833,-8.926868522850198
-102.35599780850332,-4.1497369099394295
-91.3454261685472,-5.209929880662489
-55.42872982064945,-1.4481123209747389
-116.88569677341421,-6.951612384725924
-121.5254765111095,-11.248011752461764
-103.02450194937029,-2.776745590215491
-147.23576011582077,-8.583574056900368
-102.96229243431719,-7.046756032723305
-88.36015265912113,-3.1681195784233194
-101.23367352975912,-18.939857204004642
-132.1155250148434,-8.800881376365398
-147.5673041627089,-5.246454078047409
-136.21928575899426,-10.635314941941628
-126.75874744681062,-23.4045213593678
-89.26210181129963,-5.055977658054278
-110.75409634035407,-5.11340269750947
-100.60655410454095,-4.012081774691056
-150.02614322230198,-16.199657401635402
-66.89560343871057,-4.306150913252331
-148.05738046049794,-12.23384164384741
-66.67346272254296,-6.7590160443220535
-73.08159013792948,-2.7920911589146744
-52.650969742828636,-1.146334358419232
-106.32022355779561,-2.972171208077547
-108.32333671036253,-23.179805558766105
-89.79417900129374,-3.581825167961083
-124.94905144582589,-5.752156232386101
-125.93011101637924,-9.676947385489198
-79.63412387667496,-4.495071463117257
-128.39350344541123,-9.291339373748851
-81.02523972264808,-2.6555725788646574
-105.37689865349506,-9.088445763160678
-51.799740133584486,-3.97595748128984
-109.49872603599067,-3.1622196757073713
-115.52459728422843,-4.405541014419567
-85.24365838616848,-1.4243697498157697
-88.22592021545695,-3.6186634555540445
-102.79382954972705,-2.5790724499256137
-82.28643699188962,-5.9952342929926665
-113.54647140355553,-4.850385138342487
-100.14576994663899,-7.434118056621496
-117.63727416531947,-3.4437543542025644
-144.71007555358705,-3.4999582471049355
-125.92817712628704,-4.625734737289398
-89.01807438785104,-5.576552391030481
-111.4771581441841,-6.112304739503778
-112.357881399536,-2.865237448528513
-112.60348137658787,-2.3722410141195756
-116.25657011315245,-5.597119618402973
-136.59933540012833,-8.16707925701562
-100.49754264795205,-4.723682222406313
-99.6749337931381,-6.710352503253272
-111.54590566740825,-5.919838433611791
-100.83454016645697,-2.6645352353907272
-182.40669181478594,-9.644540497317513
-66.83286443119029,-2.780332012972304
-87.35377662184874,-6.4427823641302
-119.54241408534085,-5.304425025497409
-97.30711790093443,-14.55892067243266
-103.50380995731872,-3.5814406980045277
-63.07544313665071,-4.441816915836131
-107.31179425816188,-12.465350800225279
-53.806176092026384,-7.424415275682616
-118.98641782338967,-6.290725715990269
-115.30612084411763,-0.9926973802119987
-107.22179075602956,-16.444637198868673
-103.08996423181722,-3.6707694558102477
-84.64825125763193,-4.705913292148669
-93.71278259721065,-9.046819188165207
-98.36235461169456,-3.2129231367653315
-85.35037732233647,-3.83333524483429
-88.93553638241247,-3.277590549651211
-109.21229970844277,-7.317917216677206
-107.88423663526414,-2.250762356256416
-116.23269455321272,-3.4901078946842663
-64.40267029428716,-3.3816182345101526
-108.06931876953361,-3.156483842477273
-114.96227524119631,-8.492490202985122
-119.75984630145096,-12.830617798023654
-100.68329136365362,-2.631042804869568
-92.69140405209747,-7.38704956077245
-111.26953276592769,-3.340462336319871
-61.29469967696152,-2.981656481110526
-128.86430116260257,-2.028569971129708
-113.73197654538511,-10.197434262349837
-105.20630803864073,-5.1513165989774246
-112.73191793784807,-8.02838488312321
-90.76607796385285,-6.729047047261173
-164.00507771438254,-10.192520403983826
-114.5106665038025,-2.352617739529562
-109.21220397843831,-6.598489443095195
-82.44948982476012,-2.837075314557297
-103.19273698627272,-1.6778145820180077
-119.4866471085508,-3.0555118960721277
-57.61747253507789,-4.313399359271935
-68.1466478691946,-0.5853652242079433
-115.04352227262098,-6.756077087342032
-122.95688001413134,-4.449843845645465
-113.0618687902334,-7.519967844967245
-110.99460692104464,-3.9016736931354634
-120.09839223627364,-2.4791997495497853
-121.63271749913655,-7.2989974742853105
-93.18935103489854,-12.409004028178847
-136.58450389768132,-10.838320110538637
-94.14293793557995,-2.8861455257413366
-101.61956597895771,-3.9748143014291566
-148.60026556616413,-1.8099253104287274
-93.06623889360769,-7.502682451037741
-81.33792938079344,-2.643118307867331
-113.94706856091608,-15.948334761288017
-117.40866539231268,-5.025809686243241
-92.99825764514421,-4.424517453943324
-69.74558444056365,-3.019334807278296
-122.95762149258474,-5.088665201957329
-117.18269354008396,-12.725960118221074
-101.60401864092273,-3.3438513968297428
-118.97726052324879,-8.323363840667586
-118.36836517655489,-2.925355395647374
-150.01900397993415,-16.67316223819102
-96.99952974641484,-6.463361105166005
-127.88610868276722,-4.602533915165265
-123.81238895226666,-2.861948345100952
-57.3501286229479,-2.172520211640455
-127.45664556707975,-4.97570181062088
-112.17770805557551,-3.881003491164679
-95.00204238572076,-2.4997771777353033
-107.34798792695558,-5.195031616472104
-110.74824286779595,-3.5964243120732697
-99.65062423493679,-7.214837193169536
-111.69685509936352,-3.620457042333354
-83.2629991722707,-11.552007304010607
-60.707117246964465,-2.066730225523279
-116.05531751682567,-6.5788459332694265
-111.18203252657764,-5.745294439639931
-87.82724025020904,-4.717022398246678
-120.34294043461067,-3.8766058891088133
-111.69656502954072,-3.8914396700450187
-92.61707482839135,-3.936705339771967
-79.93872920357128,-0.9970247431398546
-99.33107077997788,-2.61672761091673
-145.95063464642467,-5.384361326155806
-117.76986794495281,-11.259593645053851
-137.8069330323201,-3.9202697222535923
-134.4764761616251,-9.665698792595036
-129.51363809061718,-6.631681557142135
-106.5028312120866,-1.3172449392619947
-104.05827199480878,-5.7669776864268725
-98.5649524986143,-5.359781976320256
